officer_id,css,award_count
9628,0.5162,15
9629,13.7574,11
9631,0.494,4
9633,6.4583,10
9634,17.6186,16
9636,1.4202,6
9637,0.3848,0
9638,0.9248,1
9639,0.3157,0
9640,0.3721,28
9641,0.4506,6
9642,0.3706,10
9643,9.9454,29
9644,2.0197,6
9647,6.4881,15
9648,7.756,28
9651,0.9542,20
9654,2.3588,1
9655,1.9309,8
9657,5.6374,20
9658,2.6181,3
9659,1.512,10
9660,0.7664,4
9662,2.8813,62
9664,0.7004,13
9670,6.5748,8
9671,0.76,0
9674,6.1983,44
9675,3.2874,22
9677,7.5169,11
9679,0.177,6
9682,0.5405,2
9684,0.4683,6
9686,15.3592,139
9687,1.8575,51
9688,3.4321,5
9689,1.9755,39
9690,3.4397,20
9691,4.3425,95
9692,2.871,96
9693,1.0927,19
9694,22.5427,89
9695,3.157,0
9696,1.615,60
9697,21.6937,132
9698,1.1684,23
9699,17.5944,58
9700,4.5537,22
9701,7.9347,47
9702,4.4441,0
9704,12.5919,86
9705,11.1509,30
9707,10.065,50
9708,0.2971,24
9709,0.154,11
9711,0.6035,13
9712,7.9794,9
9713,7.0491,1
9714,3.835,63
9716,3.6962,75
9717,0.3858,13
9719,1.9159,17
9722,0.9934,0
9723,0.7297,0
9724,5.6663,75
9725,5.2946,28
9726,2.5175,25
9727,1.9257,78
9728,3.1569,6
9729,0.3232,20
9731,0.9418,7
9734,0.0229,0
9736,1.997,106
9739,0.333,5
9740,1.9875,17
9741,10.5027,27
9742,1.3205,23
9745,0.1463,1
9747,0.9297,2
9749,1.813,58
9750,3.957,34
9751,7.2678,43
9752,1.6804,18
9755,0.9823,0
9757,7.2118,20
9758,13.5116,5
9760,5.8765,20
9761,4.0525,12
9763,2.3605,22
9764,1.7671,30
9765,0.9835,14
9766,0.3791,5
9768,5.51,55
9771,5.0131,1
9772,1.587,4
9773,18.2686,34
9774,0.9162,52
9775,0.6165,22
9776,3.4008,26
9777,2.3068,5
9780,0.5786,5
9784,2.424,6
9786,0.3355,1
9789,3.3331,22
9793,0.0757,2
9794,0.992,0
9795,5.2547,38
9796,17.2796,29
9797,3.1633,153
9798,1.8609,87
9800,1.9387,20
9803,0.5585,6
9804,5.378,101
9805,2.7268,24
9806,0.4366,0
9807,13.0909,133
9808,5.2686,156
9809,7.5835,88
9810,3.7671,196
9812,6.4775,38
9813,7.1779,46
9816,7.164,53
9818,2.8409,30
9819,17.0269,91
9821,19.0891,122
9822,6.9333,14
9825,2.4,78
9826,0.6252,1
9827,0.2205,10
9831,1.1885,2
9832,9.13,51
9833,0.0888,1
9837,1.3778,11
9838,4.1988,8
9839,2.4838,18
9840,3.2416,4
9842,4.2504,12
9843,0.1027,34
9847,0.9586,23
9850,1.4465,8
9851,0.4713,28
9852,3.5258,6
9854,0.2349,1
9855,4.4081,14
9856,6.4708,1
9857,1.3751,0
9858,0.1155,5
9860,4.1285,38
9861,2.296,4
9863,9.4141,87
9866,4.809,56
9869,0,9
9871,0.9233,9
9872,9.9981,22
9873,6.4171,40
9874,2.6429,15
9875,2.49,0
9876,0.3425,21
9877,1.5443,23
9881,1.5833,4
9883,6.8144,56
9886,1.9604,21
9888,10.2889,59
9890,0.562,4
9891,2.2732,24
9892,0.21,7
9894,2.3383,35
9895,5.9028,72
9897,1.2648,14
9898,10.7959,180
9899,2.8229,17
9900,7.8388,32
9902,0.2525,0
9904,3.9747,2
9906,9.0759,112
9907,1.1573,33
9908,2.4713,5
9909,1.7208,27
9910,3.042,20
9912,4.298,37
9915,1.8733,23
9919,8.9356,9
9920,4.0508,6
9921,0.4285,0
9922,1.1961,3
9924,1.7986,16
9927,0.5546,1
9928,1.6243,21
9929,0.6268,26
9930,1.728,13
9931,2.4059,40
9932,3.2753,1
9933,6.0764,44
9935,0.5669,9
9938,0.9748,0
9939,1.8213,15
9942,0.3064,0
9947,4.4265,9
9948,1.9375,23
9949,0.8786,0
9950,2.9025,6
9951,1.508,25
9952,12.6841,31
9953,7.4224,1
9954,1.185,29
9955,0.7146,1
9957,2.003,10
9958,2.0291,10
9962,3.5463,1
9963,14.5753,45
9964,9.2273,41
9967,1.0224,52
9969,0.1091,2
9970,16.363,15
9971,4.7943,35
9973,1.1898,1
9976,6.2895,60
9977,7.3638,42
9979,2.8977,10
9981,0.18,15
9982,6.2067,31
9984,3.7396,33
9985,2.2341,2
9986,6.7971,83
9987,6.9309,24
9988,6.561,33
9989,4.647,43
9993,3.2393,67
9994,4.085,46
9995,1.1843,1
9996,0.8878,4
9997,1.5102,27
9998,6.6546,19
10000,2.2338,124
10001,4.5278,5
10002,4.5289,50
10005,0.1711,24
10007,2.9161,19
10011,0.0963,27
10012,12.937,8
10013,0.6882,14
10014,19.2655,115
10017,2.7436,41
10020,5.5738,54
10021,1.74,10
10022,7.8413,51
10024,3.4947,71
10025,0.3728,0
10026,0.589,0
10028,1.3296,6
10029,4.5646,19
10030,0.916,21
10031,5.4506,75
10032,0.3355,14
10033,3.9522,157
10036,1.1227,38
10038,7.78,39
10040,2.6978,4
10043,5.3646,15
10044,1.4959,2
10045,7.0992,108
10046,8.5318,17
10047,1.863,2
10049,4.93,22
10050,2.692,117
10052,0.5018,6
10055,2.8513,25
10058,2.1303,15
10061,0.6435,29
10064,2.9754,2
10066,3.3663,20
10068,3.8053,16
10070,3.8338,27
10072,8.6635,42
10079,4.82,6
10080,0.7391,3
10081,0.915,12
10084,1.0622,76
10085,2.8306,39
10086,1.7317,11
10087,5.0768,6
10088,0.9183,14
10089,0.8104,0
10090,3.1496,29
10093,0.1597,13
10094,5.5087,76
10095,2.2348,5
10096,2.8731,23
10097,2.7581,12
10098,2.5681,0
10099,4.2706,20
10100,10.5,42
10101,2.3913,24
10103,8.1217,11
10104,0.0518,0
10105,0.7346,7
10106,5.8653,1
10109,0.3456,4
10110,1.0792,5
10112,0.411,0
10113,6.1973,24
10114,2.2295,18
10115,6.2928,18
10116,9.554,4
10117,2.8215,21
10118,0.9367,0
10119,5.2642,22
10120,8.0018,78
10121,2.3187,10
10124,0.4345,12
10126,3.6586,7
10128,2.8344,44
10130,0.6335,1
10131,9.214,25
10134,2.7477,11
10135,5.9817,29
10136,6.5249,30
10137,1.178,7
10138,8.4827,34
10140,1.0415,6
10141,1.6692,0
10142,8.1437,17
10143,0.5685,13
10144,0.24,3
10145,4.8222,38
10146,8.8113,138
10147,6.1033,43
10149,0.4739,5
10150,2.167,4
10151,3.5893,15
10152,28.2488,133
10153,1.8011,0
10154,2.5731,18
10155,7.5485,5
10157,2.0434,15
10158,4.6229,3
10159,5.6593,41
10162,9.9357,39
10163,1.1486,38
10164,0.6708,13
10165,1.9706,40
10166,11.8451,44
10167,1.0622,10
10168,2.6071,23
10170,10.7907,67
10171,15.561,62
10175,1.3858,3
10177,5.003,23
10180,0.27,7
10181,9.525,70
10182,7.0333,45
10183,2.9058,23
10184,2.8906,2
10186,0.7513,3
10188,5.928,17
10189,1.1221,0
10191,7.346,6
10192,5.3303,52
10193,1.773,3
10195,0.6235,0
10196,8.5327,24
10200,1.2217,23
10201,2.525,49
10203,7.1693,55
10204,2.0773,15
10205,1.0795,13
10208,10.6048,16
10212,3.102,3
10213,7.1157,54
10214,2.0863,69
10217,0.189,5
10218,5.2291,39
10219,0.5951,8
10221,15.6548,29
10222,1.28,18
10223,1.2107,14
10225,0.3995,0
10227,3.3748,1
10228,3.8077,1
10229,3.8981,35
10231,7.6469,3
10235,19.0189,43
10236,1.2845,8
10237,0.763,0
10238,1.4975,15
10239,26.975,43
10243,2.3192,5
10244,2.0738,16
10245,2.2442,38
10246,6.298,51
10247,3.1632,21
10248,0.6,28
10249,4.1232,24
10250,5.118,33
10251,0.0856,19
10252,1.9323,33
10253,0.7641,21
10254,7.8907,30
10257,5.1778,35
10258,0.0481,28
10259,15.6316,43
10260,3.7559,42
10261,6.7347,159
10262,1.1238,54
10263,2.7129,47
10264,0.0982,0
10266,5.0795,28
10267,1.0579,0
10268,0.4133,14
10269,3.0684,24
10271,0.6815,4
10272,3.2913,18
10273,14.0836,58
10275,3.4363,28
10276,0.9958,19
10280,7.3743,15
10283,7.1943,23
10284,4.2385,54
10285,0.6849,4
10287,2.9852,1
10289,14.21,49
10290,2.6694,11
10291,9.0952,10
10292,1.1641,28
10293,9.0777,27
10294,5.8714,20
10295,9.5261,34
10296,1.3881,37
10297,4.1591,77
10298,2.5527,37
10299,2.5483,0
10300,2.444,19
10302,3.5393,81
10304,0.315,2
10309,0.0513,2
10310,3,3
10314,1.4817,18
10315,2.6935,18
10316,2.3373,84
10317,2.33,132
10319,0.505,18
10320,3.0867,30
10321,12.8159,220
10322,10.635,44
10323,2.49,27
10324,0.4387,26
10325,2.4295,80
10326,6.6097,42
10327,5.824,40
10328,3.7812,45
10329,6.7959,17
10330,9.7203,27
10331,0.1163,6
10332,12.392,121
10333,2.395,9
10334,3.3788,12
10335,4.3078,4
10336,13.7619,70
10337,4.8372,18
10338,7.0745,27
10339,7.3089,45
10340,0.4381,1
10341,2.8977,33
10342,8.6937,39
10343,8.9252,26
10344,2.775,14
10345,1.0757,52
10346,1.762,55
10347,3.8653,126
10348,5.2091,31
10349,2.7534,10
10350,1.165,10
10351,13.5563,26
10352,17.1591,20
10353,1.7973,31
10354,1.9463,6
10355,1.0827,15
10356,0.0963,12
10357,2.765,20
10358,1.826,1
10359,3.3118,38
10360,2.0888,20
10361,14.5583,80
10362,2.5564,32
10363,2.7187,19
10364,7.205,31
10367,7.2232,1
10369,1.81,17
10370,6.55,72
10371,6.7558,66
10372,0.1283,7
10373,4.252,12
10374,1.1726,10
10375,0.1868,0
10376,0.1853,4
10377,5.1974,14
10379,3.1669,23
10380,1.6493,40
10381,0.1798,17
10382,1.1248,5
10383,12.74,99
10385,0.3538,72
10386,1.5491,3
10387,7.202,224
10388,0.4856,1
10391,12.2955,78
10392,4.726,65
10397,1.7702,1
10398,6.1352,19
10399,18.5795,62
10401,1.4412,23
10410,3.2877,17
10412,8.5604,37
10413,2.4061,3
10414,4.4408,27
10415,0.5625,6
10416,0.0453,7
10417,3.5786,43
10418,2.8893,10
10419,1.2432,29
10420,6.0589,51
10421,0.233,8
10424,0.5276,0
10425,2.24,7
10428,10.0632,65
10432,6.4007,48
10434,2.8388,1
10435,11.1776,73
10436,17.2712,27
10440,12.975,34
10441,1.1387,14
10442,10.4491,78
10443,1.7306,20
10444,7.8778,22
10445,1.9107,32
10446,3.07,29
10449,20.8132,128
10450,15.4589,49
10455,3.1786,25
10456,0.5352,10
10458,0.1283,1
10460,7.0412,0
10461,0.5723,10
10462,0.8056,4
10464,2.0788,48
10466,1.7692,16
10468,4.7011,38
10470,3.3535,40
10471,1.8898,15
10472,0.8463,6
10474,2.5446,7
10475,3.0909,0
10480,5.6767,6
10481,0.4879,0
10482,13.2023,25
10483,3.416,36
10487,0.7037,4
10488,11.7117,28
10489,0.1537,2
10491,0.67,37
10492,5.532,31
10493,3.577,46
10494,4.0112,10
10496,5.7454,34
10497,1.6488,1
10498,3.4608,11
10500,4.2082,23
10501,3.63,7
10503,3.54,6
10504,2.381,4
10505,5.9636,56
10507,5.9167,22
10509,2.7127,26
10510,0.6365,28
10511,12.7589,277
10513,0.6685,10
10515,3.7681,21
10516,1.0458,3
10517,0.4167,33
10518,3.278,54
10520,3.0947,14
10522,12.3627,58
10523,0.1863,13
10526,5.9848,2
10527,6.3906,37
10528,11.6533,8
10529,5.6558,128
10531,1.6212,9
10533,5.3167,1
10534,5.8174,50
10535,2.48,2
10536,4.0277,4
10539,0.8,2
10540,2.3228,30
10541,4.9656,19
10542,12.0873,67
10543,2.3312,1
10544,2.0738,33
10545,0.1702,0
10546,4.3612,15
10547,7.6828,37
10549,3.8691,61
10551,1.94,0
10552,9.6779,26
10553,7.2141,22
10554,5.7632,106
10555,3.1374,61
10556,3.4781,13
10557,4.6347,42
10558,8.5944,78
10559,5.3779,74
10560,15.3188,45
10562,0.5866,38
10563,2.2738,16
10564,0.29,7
10565,3.2277,24
10566,1.514,0
10567,0.0856,17
10568,3.4715,19
10569,0.7795,1
10570,0.7107,6
10571,3.9289,1
10572,9.2449,1
10573,0.9759,12
10574,5.6577,89
10577,1.064,4
10578,1.989,16
10579,0.8533,27
10583,13.61,79
10584,2.0679,6
10585,5.7445,10
10588,3.5911,32
10589,0.3318,1
10592,3.0881,26
10595,0.1573,4
10602,2.9738,29
10603,1.361,9
10605,5.2211,43
10607,1.9282,49
10608,1.2047,24
10609,10.9257,55
10612,5.2753,11
10614,6.8703,7
10616,0.1915,4
10617,0.6998,8
10619,6.3179,31
10620,1.0633,11
10621,3.6257,117
10624,4.5913,7
10625,0.756,0
10628,3.3521,17
10629,3.3138,49
10630,11.4174,35
10631,10.67,71
10632,2.1194,25
10633,4.8721,21
10634,0.1563,2
10636,3.4633,8
10637,1.8973,37
10640,4.817,2
10642,2.6763,55
10648,3.9756,18
10650,3.5634,17
10651,4.485,10
10652,1.4987,33
10653,2.0736,6
10654,7.2,57
10656,5.8489,34
10659,6.4175,33
10660,1.7204,33
10661,1.7277,3
10663,11.451,107
10664,6.0228,74
10665,0.2152,1
10668,0.9156,2
10674,0.0248,14
10676,2.4886,4
10677,0.993,5
10682,0.6784,2
10686,0.9256,13
10687,6.0474,14
10688,3.7485,17
10689,1.2597,14
10691,2.8967,19
10693,9.0205,38
10694,10.091,26
10695,2.0373,25
10696,10.1131,18
10697,2.4451,1
10698,7.1539,12
10699,2.9039,17
10700,4.2342,42
10701,1.4372,0
10703,2.0273,12
10704,0.8844,0
10705,0.4932,8
10707,1.0287,1
10708,1.0379,8
10712,0.1975,10
10714,0.1575,10
10717,10.375,37
10719,6.7925,17
10721,0.3355,6
10722,6.4103,14
10724,28.4023,155
10727,6.5029,21
10728,2.2684,8
10730,1.7168,7
10731,9.7493,30
10733,9.776,80
10735,2.51,26
10736,0.2253,14
10739,4.2293,6
10740,8.573,195
10743,0.7427,27
10747,4.6638,10
10750,16.6929,105
10754,1.2124,16
10756,2.87,29
10757,1.7952,14
10759,4.5297,14
10760,8.0629,61
10762,0.76,1
10764,0.92,3
10765,1.4523,4
10770,2.2268,3
10772,1.5735,6
10773,3.7846,1
10774,15.1392,32
10776,1.5504,11
10779,0.318,2
10782,2.7044,0
10784,5.535,9
10785,1.11,0
10787,0.0422,10
10792,4.5603,11
10793,10.7518,13
10794,0.5262,0
10795,1.2937,13
10797,0.3534,13
10798,2.7908,17
10800,6.3159,68
10802,0.8963,18
10803,4.726,90
10804,3.4547,46
10805,5.6782,63
10806,0.9455,0
10808,4.8731,19
10809,12.8959,16
10810,4.3985,1
10811,2.1989,2
10812,7.1112,11
10815,0.0856,20
10816,0.4254,6
10817,1.3139,6
10818,3.8711,6
10819,0.671,6
10820,6.9392,32
10822,0.3318,0
10823,14.9839,19
10824,2.7895,68
10830,0.126,6
10832,2.4663,4
10833,3.9795,22
10834,0.8112,1
10835,5.8196,32
10839,1.2513,19
10840,1.3178,3
10841,3.4559,1
10843,3.6944,6
10845,4.5248,10
10848,1.1787,6
10849,6.0888,34
10851,11.5771,128
10852,3.5789,81
10853,1.2629,3
10856,1.5779,1
10858,8.8197,25
10862,1.6856,5
10863,2.3367,19
10864,3.3366,13
10865,2.386,1
10866,4.2658,5
10869,2.7661,1
10870,0.1644,3
10871,1.6996,11
10872,0.6615,2
10874,2.0738,19
10875,2.6857,59
10876,4.8431,84
10877,6.9645,16
10884,1.1518,9
10886,0.9445,1
10889,0.0963,13
10890,25.7024,2
10891,14.3617,21
10892,3.9831,22
10893,3.5286,48
10894,6.2125,63
10896,1.8862,21
10897,2.1263,1
10900,1.3629,11
10901,0.8435,2
10902,6.0378,25
10905,2.9993,20
10911,0.225,3
10915,4.8419,12
10916,0.1615,5
10917,3.7511,49
10919,2.1575,1
10921,0.6517,1
10922,4.9082,20
10923,2.9815,29
10924,1.3444,0
10925,3.7718,126
10926,0.185,3
10927,0.9,0
10928,12.4469,29
10929,4.0715,8
10930,6.6347,44
10931,2.3638,20
10932,0.154,9
10933,1.8659,54
10935,0.982,41
10937,3.972,45
10940,0.4879,0
10941,0.416,12
10945,0.882,11
10946,8.2187,76
10947,0.5185,58
10948,2.583,47
10950,5.2987,68
10951,15.9908,13
10952,1.7666,2
10957,0.8145,13
10958,5.0279,38
10959,0.7875,6
10960,6.1867,46
10961,2.4479,30
10962,9.4766,22
10963,1.6,5
10964,1.6071,6
10965,6.2885,27
10966,5.3809,29
10967,3.8146,14
10969,1.8692,13
10970,4.1407,6
10971,7.0025,102
10972,3.9109,1
10973,1.279,33
10974,8.2564,88
10975,0.5305,46
10977,4.8519,21
10979,2.0355,13
10980,3.7303,5
10981,1.2758,28
10982,1.0464,2
10983,0.6,0
10985,0.3039,0
10987,1.7893,1
10989,1.6905,26
10991,1.4168,1
10995,1.1283,19
10996,12.2621,27
10997,2.6344,54
11001,1.0704,3
11002,4.3972,36
11003,0.1915,0
11004,6.13,1
11007,8.9038,116
11008,0.7827,41
11009,0.4712,7
11010,9.984,78
11011,5.7052,26
11016,2.5177,0
11017,2.8587,39
11019,2.5943,34
11021,10.9743,131
11022,1.6211,7
11024,3.19,27
11025,0.1283,3
11028,3.2545,28
11029,2.1404,177
11030,4.9678,70
11031,1.3481,22
11037,0.8356,5
11042,2.2142,4
11043,1.8745,7
11044,4.1984,23
11045,0.9661,107
11046,3.4263,3
11048,3.2077,18
11049,0.2341,15
11052,6.1333,44
11053,4.5193,66
11054,1.1662,2
11055,0.5831,2
11056,5.4138,24
11057,6.8632,24
11058,3.0957,10
11059,2.1533,21
11061,6.1973,40
11062,5.4367,18
11064,2.8163,28
11065,3.4869,23
11067,1.8655,14
11069,1.1791,16
11070,0.75,0
11072,2.5235,16
11073,4.3892,2
11074,1.8388,14
11075,5.494,87
11077,7.1868,7
11078,8.2711,28
11079,5.3643,51
11080,0.6091,1
11084,5.35,5
11087,3.765,97
11088,11.4029,100
11089,0.5619,56
11090,3.0585,40
11091,0.9771,28
11092,3.1617,61
11093,9.0693,67
11094,6.1256,33
11095,0.0856,13
11096,4.2113,121
11099,4.425,32
11100,0.3841,2
11101,2.5532,13
11103,0.2569,6
11104,1.5992,6
11105,5.1329,20
11106,1.0348,4
11107,0.2297,4
11110,0.922,12
11111,1.2834,19
11113,0.2333,3
11114,3.1835,0
11115,6.987,32
11116,10.9826,176
11117,23.94,387
11121,6.6903,18
11122,3.0363,3
11125,6.7237,18
11127,1.3254,5
11128,4.5643,46
11129,19.8992,192
11130,6.8862,21
11132,2.293,7
11133,6.6963,42
11134,2.945,4
11136,3.065,63
11137,3.53,74
11138,0.912,7
11139,0.8151,0
11141,6.071,39
11143,1.2733,4
11144,5.2964,0
11146,1.919,28
11147,2.2437,22
11149,3.2738,46
11150,4.4727,5
11152,1.1358,38
11154,1.5682,2
11156,2.9107,13
11157,5.2582,28
11158,0,15
11159,1.106,60
11161,0.3192,9
11163,2.2377,18
11164,10.9008,103
11165,3.6515,6
11166,1.4091,24
11169,12.2332,20
11171,6.5668,73
11172,7.2314,6
11175,2.1544,0
11176,0.19,5
11177,3.381,21
11178,9.1344,52
11179,4.9725,5
11184,4.494,22
11185,1.6237,12
11186,17.0846,32
11187,5.1347,80
11188,2.143,93
11189,14.8212,19
11190,38.2167,315
11191,0.0733,30
11192,0.5053,3
11193,1.6028,14
11194,23.8837,30
11196,1.8663,25
11198,2.4093,11
11199,0.2516,3
11200,2.4559,36
11201,1.3346,1
11202,2.096,1
11204,5.0629,3
11208,2.6488,24
11209,9.1615,20
11213,1.2319,19
11214,3.6088,29
11215,0.4233,17
11216,5.8511,72
11218,3.2,19
11220,9.3321,188
11222,9.0052,42
11223,1.1485,6
11224,9.3353,26
11225,1.1662,14
11226,2.6531,3
11227,1.2813,41
11229,1.9153,11
11232,6.5347,30
11234,5.5513,112
11235,0,8
11236,4.2075,19
11238,7.161,1
11239,8.98,28
11242,1.1683,17
11243,17.1812,143
11244,5.2092,32
11246,15.9485,80
11248,1.211,3
11249,0.2677,48
11250,1.6,9
11251,3.1756,75
11252,4.3193,42
11255,1.5436,14
11257,12.2758,91
11258,1.5911,22
11259,5.4248,167
11260,1.705,83
11261,0.274,0
11264,0.5327,0
11265,11.6881,8
11266,7.3481,99
11268,1.3413,1
11269,1.6723,2
11270,14.7296,29
11272,3.9572,24
11273,8.7129,106
11274,0.779,1
11275,1.5711,21
11277,5.7576,35
11278,0.2108,5
11280,1.7249,9
11281,1.8483,25
11282,2.8587,0
11283,7.7904,10
11286,0.6758,0
11287,0.0266,8
11288,0.9665,1
11289,0.3123,4
11290,1.0803,6
11292,0.3439,6
11293,4.1087,34
11294,0.0856,8
11295,3.6541,60
11297,4.7657,0
11298,8.686,3
11299,1.8985,15
11305,22.7024,32
11306,8.2529,71
11308,13.0453,37
11310,5.452,16
11311,5.75,32
11314,2.8848,4
11317,3.0333,18
11318,1.7793,4
11321,0.92,0
11323,5.4843,15
11327,0.411,0
11328,0.1283,9
11330,0.7016,0
11332,0.6987,13
11334,1.9911,8
11335,1.7744,1
11336,0.6009,16
11339,1.5906,11
11346,0.8368,59
11347,9.135,237
11349,3.7087,44
11350,7.6047,4
11351,0.5012,1
11352,8.2757,85
11353,0.4418,0
11356,0.2736,5
11357,1.4831,6
11360,3.6253,30
11361,3.6323,17
11364,9.8673,118
11365,26.2845,48
11367,0.4777,2
11368,4.1779,1
11370,0.2323,0
11371,4.8757,13
11372,1.6086,25
11373,12.7707,93
11374,1.0622,19
11375,1.596,22
11376,3.9963,53
11377,3.04,21
11380,2.4518,119
11381,2.8039,82
11382,6.0851,46
11383,9.2026,38
11384,6.3628,45
11386,1.7075,1
11387,2.1569,0
11388,0.1815,3
11389,1.5891,10
11391,0.4739,4
11395,2.3821,80
11396,0.1958,2
11397,0.1283,8
11399,0.9695,5
11400,15.4375,68
11401,1.5647,71
11403,1.4544,23
11404,1.1238,2
11405,0.6868,3
11406,7.9857,139
11408,6.2152,7
11409,6.4814,47
11412,4.1029,1
11413,9.5432,54
11414,10.4173,12
11415,0.5116,11
11416,3.1396,27
11419,3.3304,40
11420,1.6211,16
11422,2.0587,14
11423,1.7269,8
11424,3.86,29
11425,3.1109,20
11426,9.7875,62
11427,4.3527,67
11429,2.0962,8
11430,1.8124,28
11433,2.5977,17
11436,12.2045,48
11438,0.6509,11
11441,12.9009,36
11444,0.9116,6
11445,2.9204,20
11446,8.3927,56
11447,0.154,2
11448,8.5514,10
11449,3.0207,63
11450,8.8527,32
11451,0.7856,11
11454,1.1546,9
11458,1.0295,5
11460,1.1366,7
11461,4.9236,53
11462,3.2557,9
11463,5.8329,18
11464,2.4047,33
11465,0.915,16
11467,3.0183,6
11468,2.9405,49
11469,7.5763,91
11470,1.2292,0
11472,0.4562,0
11475,0.1223,5
11477,1.2971,10
11478,0.7847,4
11480,1.47,1
11481,1.6077,1
11483,0.5458,0
11485,3.2762,10
11487,0.6146,1
11488,4.2637,17
11489,4.5048,0
11491,1.1254,2
11492,0.1703,0
11494,0.5693,1
11496,1.6032,0
11499,2.1023,3
11501,0.9416,6
11502,0.7154,4
11503,1.3048,27
11505,0.6141,10
11508,0.9183,1
11509,7.8272,38
11510,6.9552,15
11511,9.4971,108
11512,1.4248,5
11514,6.3488,65
11516,4.565,23
11517,3.2905,13
11518,0.2736,0
11519,0.1036,1
11520,7.2542,55
11521,0.49,27
11522,2.4642,45
11523,2.5131,20
11524,5.4217,29
11526,5.4569,22
11527,3.5724,21
11528,2.3168,20
11531,4.0877,16
11532,1.8195,11
11533,12.7257,71
11534,1.972,21
11536,0.9539,12
11537,10.5643,14
11538,3.5569,21
11539,2.1683,30
11540,8.2855,48
11541,0.6248,4
11542,3.2653,31
11544,3.8488,94
11548,1.5709,6
11549,4.9957,15
11554,8.0038,3
11555,2.4627,41
11556,1.4128,12
11558,5.5385,6
11559,3.9203,52
11563,1.311,0
11565,0.7304,15
11566,1.3433,7
11567,0.2034,0
11570,0.4256,2
11571,0.9082,4
11572,1.5386,47
11573,3.9396,20
11574,1.4823,8
11576,2.1038,10
11580,4.1456,0
11581,4.819,3
11582,3.4193,109
11583,1.0613,13
11587,1.4911,9
11588,4.023,7
11589,3.8778,0
11591,2.3729,18
11592,2.6296,16
11594,5.1588,7
11597,2.4775,0
11602,2.0739,5
11603,3.0147,11
11604,0.6185,0
11606,2.0838,15
11608,1.3572,21
11611,2.4286,12
11612,6.19,49
11613,1.2368,5
11615,9.4438,169
11616,6.93,25
11617,12.4482,94
11619,2.1428,7
11620,7.94,8
11622,5.3777,17
11624,0.9257,6
11625,9.7025,46
11626,0.1039,12
11627,0.0266,1
11629,0.3803,0
11632,1.401,5
11633,6.6286,24
11634,32.5593,132
11636,0.0188,6
11637,1.1268,0
11638,1.494,6
11639,0.7845,2
11641,4.5147,63
11642,0.5142,20
11643,0.163,2
11645,1.9896,4
11646,10.6806,48
11648,1.3265,10
11649,0.5518,11
11651,9.7031,15
11652,1.9392,5
11654,1.351,4
11655,5.1023,10
11656,3.1965,20
11666,13.6017,89
11667,5.3941,50
11670,0.2793,10
11671,2.3634,0
11672,9.8138,135
11675,0.9034,6
11680,10.0722,8
11681,0.3534,1
11683,4.7784,49
11685,0.5672,15
11686,6.8214,129
11688,0.4689,7
11689,10.2933,104
11690,2.5358,22
11692,4.605,34
11694,1.3031,17
11695,6.6453,19
11696,3.15,3
11697,8.7754,9
11700,0.982,43
11701,6.4407,69
11702,2.9394,34
11704,4.2358,26
11705,1.3524,20
11706,0.7976,4
11707,0.8691,50
11708,2.505,86
11709,1.6746,10
11710,5.0677,6
11711,0.7031,18
11713,26.2036,77
11715,0.151,2
11719,1.1363,0
11720,8.6,79
11721,1.4652,28
11728,3.887,39
11729,0.1563,3
11730,2.4858,1
11731,3.4373,7
11733,3.1772,13
11734,1.2876,8
11736,11.8614,0
11739,2.0325,6
11741,2.7135,12
11746,7.7207,88
11747,0.1537,0
11749,2.3936,8
11751,4.2005,44
11754,1.9636,6
11755,7.179,2
11756,2.8731,21
11757,1.5026,4
11759,3.8141,35
11760,3.0934,0
11761,0.1575,8
11762,14.2364,8
11763,8.7444,44
11767,6.3526,164
11768,0.3941,0
11769,5.5226,7
11770,1.16,1
11774,0.5588,0
11775,1.462,0
11776,1.9364,5
11777,4.5197,1
11778,6.9341,44
11779,2.7296,15
11780,5.4063,81
11783,5.6642,4
11784,2.461,22
11790,7.8777,20
11792,0.8355,2
11795,7.1893,31
11796,6.0354,4
11797,1.1153,5
11798,10.35,18
11799,0.1964,13
11800,0.8197,17
11801,2.1366,14
11803,4.9017,6
11804,1.2792,52
11808,10.1422,79
11813,0.245,6
11816,9.4535,24
11817,2.3779,3
11818,1.8423,22
11820,13.3443,38
11822,6.322,21
11823,2.9107,17
11824,4.7039,24
11825,3.7708,1
11826,2.7487,10
11827,2.293,45
11830,3.3297,9
11831,9.4009,94
11832,0.896,9
11833,5.785,12
11834,1.6057,23
11840,0.2174,15
11842,2.1754,1
11845,10.776,52
11846,1.009,4
11847,22.9727,113
11849,4.5938,11
11851,9.7641,38
11852,0.2916,0
11854,10.2132,45
11855,18.8156,47
11856,0.0167,0
11858,0.4148,0
11859,0.154,20
11860,8.7377,5
11861,1.5092,14
11863,9.1721,114
11865,1.0031,13
11866,0.1005,6
11868,1.6773,0
11869,3.3233,13
11871,3.5488,10
11872,11.0446,201
11873,3.9138,27
11874,4.8054,79
11875,5.2812,23
11876,2.1724,19
11881,2.7271,30
11883,2.6993,3
11884,1.8607,0
11885,6.2263,1
11889,0.8197,1
11891,0.6023,15
11894,3.302,8
11895,1.1381,23
11897,3.7775,23
11898,10.4393,175
11899,6.0238,17
11900,10.6309,49
11902,0.7722,25
11904,6.3989,87
11905,1.185,27
11907,1.1931,8
